ID,ACORN_Category,ACORN_Code
MAC000561,Rising Prosperity,E
MAC000095,Rising Prosperity,E
MAC002187,Rising Prosperity,E
MAC002184,Rising Prosperity,E
MAC000673,Rising Prosperity,E
MAC002180,Rising Prosperity,E
MAC000628,Rising Prosperity,E
MAC002172,Rising Prosperity,E
MAC002171,Rising Prosperity,E
MAC000633,Rising Prosperity,E
MAC002165,Rising Prosperity,E
MAC002162,Rising Prosperity,E
MAC000640,Rising Prosperity,E
MAC002160,Rising Prosperity,E
MAC000665,Rising Prosperity,E
MAC002158,Rising Prosperity,E
MAC000666,Rising Prosperity,E
MAC000672,Rising Prosperity,E
MAC002179,Rising Prosperity,E
MAC000819,Rising Prosperity,E
MAC002078,Rising Prosperity,E
MAC000822,Rising Prosperity,E
MAC000994,Rising Prosperity,E
MAC001004,Rising Prosperity,E
MAC001013,Rising Prosperity,E
MAC001995,Rising Prosperity,E
MAC001014,Rising Prosperity,E
MAC001015,Rising Prosperity,E
MAC001990,Rising Prosperity,E
MAC000327,Rising Prosperity,E
MAC001987,Rising Prosperity,E
MAC001024,Rising Prosperity,E
MAC001979,Rising Prosperity,E
MAC001978,Rising Prosperity,E
MAC002002,Rising Prosperity,E
MAC001030,Rising Prosperity,E
MAC001970,Rising Prosperity,E
MAC001075,Rising Prosperity,E
MAC001087,Rising Prosperity,E
MAC001963,Rising Prosperity,E
MAC001962,Rising Prosperity,E
MAC001960,Rising Prosperity,E
MAC000330,Rising Prosperity,E
MAC001957,Rising Prosperity,E
MAC001096,Rising Prosperity,E
MAC001954,Rising Prosperity,E
MAC001097,Rising Prosperity,E
MAC001950,Rising Prosperity,E
MAC001972,Rising Prosperity,E
MAC000993,Rising Prosperity,E
MAC000991,Rising Prosperity,E
MAC002007,Rising Prosperity,E
MAC000828,Rising Prosperity,E
MAC002072,Rising Prosperity,E
MAC000321,Rising Prosperity,E
MAC002066,Rising Prosperity,E
MAC002064,Rising Prosperity,E
MAC000851,Rising Prosperity,E
MAC002058,Rising Prosperity,E
MAC000868,Rising Prosperity,E
MAC000877,Rising Prosperity,E
MAC000878,Rising Prosperity,E
MAC000895,Rising Prosperity,E
MAC002047,Rising Prosperity,E
MAC000910,Rising Prosperity,E
MAC002042,Rising Prosperity,E
MAC000935,Rising Prosperity,E
MAC000939,Rising Prosperity,E
MAC000942,Rising Prosperity,E
MAC000945,Rising Prosperity,E
MAC002027,Rising Prosperity,E
MAC002026,Rising Prosperity,E
MAC000324,Rising Prosperity,E
MAC000982,Rising Prosperity,E
MAC002019,Rising Prosperity,E
MAC002018,Rising Prosperity,E
MAC002016,Rising Prosperity,E
MAC000325,Rising Prosperity,E
MAC002008,Rising Prosperity,E
MAC000500,Rising Prosperity,E
MAC002207,Rising Prosperity,E
MAC000497,Rising Prosperity,E
MAC002210,Rising Prosperity,E
MAC005455,Rising Prosperity,E
MAC005457,Rising Prosperity,E
MAC005459,Rising Prosperity,E
MAC005462,Rising Prosperity,E
MAC005469,Rising Prosperity,E
MAC005479,Rising Prosperity,E
MAC002407,Rising Prosperity,E
MAC005491,Rising Prosperity,E
MAC005496,Rising Prosperity,E
MAC002399,Rising Prosperity,E
MAC005497,Rising Prosperity,E
MAC002394,Rising Prosperity,E
MAC005454,Rising Prosperity,E
MAC005502,Rising Prosperity,E
MAC005505,Rising Prosperity,E
MAC005521,Rising Prosperity,E
MAC005526,Rising Prosperity,E
MAC005531,Rising Prosperity,E
MAC005532,Rising Prosperity,E
MAC002381,Rising Prosperity,E
MAC005539,Rising Prosperity,E
MAC002378,Rising Prosperity,E
MAC002374,Rising Prosperity,E
MAC005268,Rising Prosperity,E
MAC005552,Rising Prosperity,E
MAC002370,Rising Prosperity,E
MAC002390,Rising Prosperity,E
MAC005447,Rising Prosperity,E
MAC005446,Rising Prosperity,E
MAC002434,Rising Prosperity,E
MAC005417,Rising Prosperity,E
MAC002499,Rising Prosperity,E
MAC002498,Rising Prosperity,E
MAC002495,Rising Prosperity,E
MAC002494,Rising Prosperity,E
MAC005418,Rising Prosperity,E
MAC002492,Rising Prosperity,E
MAC005419,Rising Prosperity,E
MAC005420,Rising Prosperity,E
MAC000312,Rising Prosperity,E
MAC002479,Rising Prosperity,E
MAC002478,Rising Prosperity,E
MAC002477,Rising Prosperity,E
MAC005423,Rising Prosperity,E
MAC002471,Rising Prosperity,E
MAC002469,Rising Prosperity,E
MAC005426,Rising Prosperity,E
MAC005428,Rising Prosperity,E
MAC005433,Rising Prosperity,E
MAC002454,Rising Prosperity,E
MAC005437,Rising Prosperity,E
MAC002447,Rising Prosperity,E
MAC002442,Rising Prosperity,E
MAC002441,Rising Prosperity,E
MAC005440,Rising Prosperity,E
MAC005442,Rising Prosperity,E
MAC002436,Rising Prosperity,E
MAC005553,Rising Prosperity,E
MAC002506,Rising Prosperity,E
MAC005554,Rising Prosperity,E
MAC005558,Rising Prosperity,E
MAC000219,Rising Prosperity,E
MAC002302,Rising Prosperity,E
MAC000257,Rising Prosperity,E
MAC002297,Rising Prosperity,E
MAC002289,Rising Prosperity,E
MAC000288,Rising Prosperity,E
MAC000298,Rising Prosperity,E
MAC002285,Rising Prosperity,E
MAC002282,Rising Prosperity,E
MAC000344,Rising Prosperity,E
MAC002271,Rising Prosperity,E
MAC000384,Rising Prosperity,E
MAC002306,Rising Prosperity,E
MAC000418,Rising Prosperity,E
MAC000421,Rising Prosperity,E
MAC002257,Rising Prosperity,E
MAC002255,Rising Prosperity,E
MAC002250,Rising Prosperity,E
MAC002241,Rising Prosperity,E
MAC002228,Rising Prosperity,E
MAC002224,Rising Prosperity,E
MAC000475,Rising Prosperity,E
MAC002221,Rising Prosperity,E
MAC000478,Rising Prosperity,E
MAC002213,Rising Prosperity,E
MAC002211,Rising Prosperity,E
MAC002259,Rising Prosperity,E
MAC002307,Rising Prosperity,E
MAC002310,Rising Prosperity,E
MAC000186,Rising Prosperity,E
MAC005566,Rising Prosperity,E
MAC000015,Rising Prosperity,E
MAC002361,Rising Prosperity,E
MAC002360,Rising Prosperity,E
MAC002359,Rising Prosperity,E
MAC002355,Rising Prosperity,E
MAC000048,Rising Prosperity,E
MAC000064,Rising Prosperity,E
MAC000075,Rising Prosperity,E
MAC000076,Rising Prosperity,E
MAC000082,Rising Prosperity,E
MAC002343,Rising Prosperity,E
MAC002341,Rising Prosperity,E
MAC002340,Rising Prosperity,E
MAC002338,Rising Prosperity,E
MAC002333,Rising Prosperity,E
MAC000141,Rising Prosperity,E
MAC002330,Rising Prosperity,E
MAC002326,Rising Prosperity,E
MAC000165,Rising Prosperity,E
MAC002322,Rising Prosperity,E
MAC002321,Rising Prosperity,E
MAC002319,Rising Prosperity,E
MAC002317,Rising Prosperity,E
MAC000173,Rising Prosperity,E
MAC000315,Rising Prosperity,E
MAC002313,Rising Prosperity,E
MAC005555,Rising Prosperity,E
MAC005267,Rising Prosperity,E
MAC002907,Rising Prosperity,E
MAC005263,Rising Prosperity,E
MAC004463,Rising Prosperity,E
MAC004468,Rising Prosperity,E
MAC004470,Rising Prosperity,E
MAC004471,Rising Prosperity,E
MAC004473,Rising Prosperity,E
MAC004474,Rising Prosperity,E
MAC004476,Rising Prosperity,E
MAC004477,Rising Prosperity,E
MAC003603,Rising Prosperity,E
MAC004480,Rising Prosperity,E
MAC004482,Rising Prosperity,E
MAC004487,Rising Prosperity,E
MAC004496,Rising Prosperity,E
MAC004458,Rising Prosperity,E
MAC004500,Rising Prosperity,E
MAC004510,Rising Prosperity,E
MAC004511,Rising Prosperity,E
MAC004512,Rising Prosperity,E
MAC004517,Rising Prosperity,E
MAC004518,Rising Prosperity,E
MAC004519,Rising Prosperity,E
MAC004522,Rising Prosperity,E
MAC004528,Rising Prosperity,E
MAC004531,Rising Prosperity,E
MAC004534,Rising Prosperity,E
MAC003562,Rising Prosperity,E
MAC004535,Rising Prosperity,E
MAC004536,Rising Prosperity,E
MAC000214,Rising Prosperity,E
MAC000138,Rising Prosperity,E
MAC004454,Rising Prosperity,E
MAC004452,Rising Prosperity,E
MAC003711,Rising Prosperity,E
MAC003710,Rising Prosperity,E
MAC000398,Rising Prosperity,E
MAC000150,Rising Prosperity,E
MAC004373,Rising Prosperity,E
MAC004377,Rising Prosperity,E
MAC004379,Rising Prosperity,E
MAC004380,Rising Prosperity,E
MAC004383,Rising Prosperity,E
MAC004388,Rising Prosperity,E
MAC000203,Rising Prosperity,E
MAC004390,Rising Prosperity,E
MAC004394,Rising Prosperity,E
MAC004398,Rising Prosperity,E
MAC004402,Rising Prosperity,E
MAC004404,Rising Prosperity,E
MAC004410,Rising Prosperity,E
MAC004411,Rising Prosperity,E
MAC004413,Rising Prosperity,E
MAC000144,Rising Prosperity,E
MAC000205,Rising Prosperity,E
MAC004421,Rising Prosperity,E
MAC004426,Rising Prosperity,E
MAC004428,Rising Prosperity,E
MAC004430,Rising Prosperity,E
MAC004432,Rising Prosperity,E
MAC004438,Rising Prosperity,E
MAC004443,Rising Prosperity,E
MAC004446,Rising Prosperity,E
MAC000218,Rising Prosperity,E
MAC003554,Rising Prosperity,E
MAC000220,Rising Prosperity,E
MAC004537,Rising Prosperity,E
MAC004644,Rising Prosperity,E
MAC003465,Rising Prosperity,E
MAC004645,Rising Prosperity,E
MAC003460,Rising Prosperity,E
MAC004648,Rising Prosperity,E
MAC004650,Rising Prosperity,E
MAC004656,Rising Prosperity,E
MAC003451,Rising Prosperity,E
MAC000228,Rising Prosperity,E
MAC000132,Rising Prosperity,E
MAC004665,Rising Prosperity,E
MAC004671,Rising Prosperity,E
MAC000131,Rising Prosperity,E
MAC004679,Rising Prosperity,E
MAC004682,Rising Prosperity,E
MAC004690,Rising Prosperity,E
MAC004694,Rising Prosperity,E
MAC004695,Rising Prosperity,E
MAC000234,Rising Prosperity,E
MAC004699,Rising Prosperity,E
MAC004701,Rising Prosperity,E
MAC004702,Rising Prosperity,E
MAC004705,Rising Prosperity,E
MAC004706,Rising Prosperity,E
MAC004707,Rising Prosperity,E
MAC004727,Rising Prosperity,E
MAC004730,Rising Prosperity,E
MAC000235,Rising Prosperity,E
MAC004736,Rising Prosperity,E
MAC004638,Rising Prosperity,E
MAC004356,Rising Prosperity,E
MAC004634,Rising Prosperity,E
MAC004629,Rising Prosperity,E
MAC004538,Rising Prosperity,E
MAC000221,Rising Prosperity,E
MAC004548,Rising Prosperity,E
MAC004549,Rising Prosperity,E
MAC004552,Rising Prosperity,E
MAC004553,Rising Prosperity,E
MAC004555,Rising Prosperity,E
MAC004556,Rising Prosperity,E
MAC004560,Rising Prosperity,E
MAC004562,Rising Prosperity,E
MAC004564,Rising Prosperity,E
MAC004565,Rising Prosperity,E
MAC004571,Rising Prosperity,E
MAC004574,Rising Prosperity,E
MAC004579,Rising Prosperity,E
MAC004581,Rising Prosperity,E
MAC004582,Rising Prosperity,E
MAC004584,Rising Prosperity,E
MAC004586,Rising Prosperity,E
MAC003506,Rising Prosperity,E
MAC004595,Rising Prosperity,E
MAC004601,Rising Prosperity,E
MAC004613,Rising Prosperity,E
MAC004614,Rising Prosperity,E
MAC004617,Rising Prosperity,E
MAC004618,Rising Prosperity,E
MAC004619,Rising Prosperity,E
MAC004625,Rising Prosperity,E
MAC004627,Rising Prosperity,E
MAC000224,Rising Prosperity,E
MAC003716,Rising Prosperity,E
MAC004355,Rising Prosperity,E
MAC004353,Rising Prosperity,E
MAC003966,Rising Prosperity,E
MAC003962,Rising Prosperity,E
MAC004136,Rising Prosperity,E
MAC004137,Rising Prosperity,E
MAC003956,Rising Prosperity,E
MAC003953,Rising Prosperity,E
MAC003952,Rising Prosperity,E
MAC003949,Rising Prosperity,E
MAC004139,Rising Prosperity,E
MAC003946,Rising Prosperity,E
MAC003945,Rising Prosperity,E
MAC003944,Rising Prosperity,E
MAC003943,Rising Prosperity,E
MAC004143,Rising Prosperity,E
MAC003940,Rising Prosperity,E
MAC003938,Rising Prosperity,E
MAC004146,Rising Prosperity,E
MAC003934,Rising Prosperity,E
MAC004148,Rising Prosperity,E
MAC003932,Rising Prosperity,E
MAC004153,Rising Prosperity,E
MAC004158,Rising Prosperity,E
MAC004162,Rising Prosperity,E
MAC004171,Rising Prosperity,E
MAC004173,Rising Prosperity,E
MAC004174,Rising Prosperity,E
MAC003920,Rising Prosperity,E
MAC004176,Rising Prosperity,E
MAC003910,Rising Prosperity,E
MAC003970,Rising Prosperity,E
MAC000164,Rising Prosperity,E
MAC003974,Rising Prosperity,E
MAC003985,Rising Prosperity,E
MAC004072,Rising Prosperity,E
MAC004073,Rising Prosperity,E
MAC004055,Rising Prosperity,E
MAC004080,Rising Prosperity,E
MAC004082,Rising Prosperity,E
MAC004046,Rising Prosperity,E
MAC004045,Rising Prosperity,E
MAC004084,Rising Prosperity,E
MAC004087,Rising Prosperity,E
MAC004041,Rising Prosperity,E
MAC000159,Rising Prosperity,E
MAC004038,Rising Prosperity,E
MAC004094,Rising Prosperity,E
MAC000161,Rising Prosperity,E
MAC004096,Rising Prosperity,E
MAC004022,Rising Prosperity,E
MAC004020,Rising Prosperity,E
MAC004099,Rising Prosperity,E
MAC004102,Rising Prosperity,E
MAC004015,Rising Prosperity,E
MAC004014,Rising Prosperity,E
MAC004013,Rising Prosperity,E
MAC004105,Rising Prosperity,E
MAC004112,Rising Prosperity,E
MAC004003,Rising Prosperity,E
MAC004115,Rising Prosperity,E
MAC004116,Rising Prosperity,E
MAC003994,Rising Prosperity,E
MAC003993,Rising Prosperity,E
MAC004132,Rising Prosperity,E
MAC000237,Rising Prosperity,E
MAC004181,Rising Prosperity,E
MAC004185,Rising Prosperity,E
MAC000153,Rising Prosperity,E
MAC004289,Rising Prosperity,E
MAC003790,Rising Prosperity,E
MAC003789,Rising Prosperity,E
MAC004294,Rising Prosperity,E
MAC004298,Rising Prosperity,E
MAC004300,Rising Prosperity,E
MAC003777,Rising Prosperity,E
MAC000189,Rising Prosperity,E
MAC004308,Rising Prosperity,E
MAC004317,Rising Prosperity,E
MAC000152,Rising Prosperity,E
MAC004325,Rising Prosperity,E
MAC004327,Rising Prosperity,E
MAC004328,Rising Prosperity,E
MAC004330,Rising Prosperity,E
MAC004332,Rising Prosperity,E
MAC000191,Rising Prosperity,E
MAC003746,Rising Prosperity,E
MAC004339,Rising Prosperity,E
MAC004341,Rising Prosperity,E
MAC004342,Rising Prosperity,E
MAC004343,Rising Prosperity,E
MAC004345,Rising Prosperity,E
MAC004349,Rising Prosperity,E
MAC004351,Rising Prosperity,E
MAC003725,Rising Prosperity,E
MAC003724,Rising Prosperity,E
MAC004352,Rising Prosperity,E
MAC003800,Rising Prosperity,E
MAC003906,Rising Prosperity,E
MAC004278,Rising Prosperity,E
MAC000182,Rising Prosperity,E
MAC000168,Rising Prosperity,E
MAC003898,Rising Prosperity,E
MAC004191,Rising Prosperity,E
MAC004192,Rising Prosperity,E
MAC000169,Rising Prosperity,E
MAC004194,Rising Prosperity,E
MAC004195,Rising Prosperity,E
MAC004196,Rising Prosperity,E
MAC004210,Rising Prosperity,E
MAC004211,Rising Prosperity,E
MAC000172,Rising Prosperity,E
MAC004213,Rising Prosperity,E
MAC004216,Rising Prosperity,E
MAC004219,Rising Prosperity,E
MAC004221,Rising Prosperity,E
MAC004227,Rising Prosperity,E
MAC000175,Rising Prosperity,E
MAC003854,Rising Prosperity,E
MAC004233,Rising Prosperity,E
MAC000176,Rising Prosperity,E
MAC004238,Rising Prosperity,E
MAC003845,Rising Prosperity,E
MAC004251,Rising Prosperity,E
MAC000179,Rising Prosperity,E
MAC004252,Rising Prosperity,E
MAC004266,Rising Prosperity,E
MAC004269,Rising Prosperity,E
MAC000181,Rising Prosperity,E
MAC003818,Rising Prosperity,E
MAC004272,Rising Prosperity,E
MAC004738,Rising Prosperity,E
MAC000129,Rising Prosperity,E
MAC004752,Rising Prosperity,E
MAC003007,Rising Prosperity,E
MAC003006,Rising Prosperity,E
MAC003005,Rising Prosperity,E
MAC003004,Rising Prosperity,E
MAC000116,Rising Prosperity,E
MAC005113,Rising Prosperity,E
MAC000287,Rising Prosperity,E
MAC005117,Rising Prosperity,E
MAC005118,Rising Prosperity,E
MAC005120,Rising Prosperity,E
MAC002990,Rising Prosperity,E
MAC002989,Rising Prosperity,E
MAC002980,Rising Prosperity,E
MAC005131,Rising Prosperity,E
MAC002977,Rising Prosperity,E
MAC002974,Rising Prosperity,E
MAC002972,Rising Prosperity,E
MAC002968,Rising Prosperity,E
MAC005137,Rising Prosperity,E
MAC002966,Rising Prosperity,E
MAC005138,Rising Prosperity,E
MAC002955,Rising Prosperity,E
MAC002953,Rising Prosperity,E
MAC002949,Rising Prosperity,E
MAC002947,Rising Prosperity,E
MAC002945,Rising Prosperity,E
MAC002943,Rising Prosperity,E
MAC002941,Rising Prosperity,E
MAC002939,Rising Prosperity,E
MAC005109,Rising Prosperity,E
MAC005156,Rising Prosperity,E
MAC003010,Rising Prosperity,E
MAC003014,Rising Prosperity,E
MAC005038,Rising Prosperity,E
MAC005040,Rising Prosperity,E
MAC003083,Rising Prosperity,E
MAC005041,Rising Prosperity,E
MAC005044,Rising Prosperity,E
MAC005047,Rising Prosperity,E
MAC003075,Rising Prosperity,E
MAC003073,Rising Prosperity,E
MAC003071,Rising Prosperity,E
MAC005055,Rising Prosperity,E
MAC003067,Rising Prosperity,E
MAC003066,Rising Prosperity,E
MAC000284,Rising Prosperity,E
MAC005063,Rising Prosperity,E
MAC003058,Rising Prosperity,E
MAC003056,Rising Prosperity,E
MAC003054,Rising Prosperity,E
MAC005065,Rising Prosperity,E
MAC003052,Rising Prosperity,E
MAC003046,Rising Prosperity,E
MAC003039,Rising Prosperity,E
MAC005075,Rising Prosperity,E
MAC005086,Rising Prosperity,E
MAC005088,Rising Prosperity,E
MAC005094,Rising Prosperity,E
MAC005097,Rising Prosperity,E
MAC005098,Rising Prosperity,E
MAC003017,Rising Prosperity,E
MAC003016,Rising Prosperity,E
MAC003011,Rising Prosperity,E
MAC005037,Rising Prosperity,E
MAC005165,Rising Prosperity,E
MAC002920,Rising Prosperity,E
MAC005225,Rising Prosperity,E
MAC002841,Rising Prosperity,E
MAC005226,Rising Prosperity,E
MAC005227,Rising Prosperity,E
MAC002835,Rising Prosperity,E
MAC002831,Rising Prosperity,E
MAC000296,Rising Prosperity,E
MAC005231,Rising Prosperity,E
MAC005232,Rising Prosperity,E
MAC005233,Rising Prosperity,E
MAC005234,Rising Prosperity,E
MAC005235,Rising Prosperity,E
MAC005238,Rising Prosperity,E
MAC002817,Rising Prosperity,E
MAC002815,Rising Prosperity,E
MAC000297,Rising Prosperity,E
MAC002810,Rising Prosperity,E
MAC005242,Rising Prosperity,E
MAC002807,Rising Prosperity,E
MAC002804,Rising Prosperity,E
MAC005248,Rising Prosperity,E
MAC002791,Rising Prosperity,E
MAC002790,Rising Prosperity,E
MAC005251,Rising Prosperity,E
MAC002784,Rising Prosperity,E
MAC005253,Rising Prosperity,E
MAC005257,Rising Prosperity,E
MAC002777,Rising Prosperity,E
MAC005262,Rising Prosperity,E
MAC005223,Rising Prosperity,E
MAC002921,Rising Prosperity,E
MAC005222,Rising Prosperity,E
MAC005220,Rising Prosperity,E
MAC002919,Rising Prosperity,E
MAC005175,Rising Prosperity,E
MAC002914,Rising Prosperity,E
MAC005177,Rising Prosperity,E
MAC005178,Rising Prosperity,E
MAC001105,Rising Prosperity,E
MAC005183,Rising Prosperity,E
MAC005185,Rising Prosperity,E
MAC005187,Rising Prosperity,E
MAC005192,Rising Prosperity,E
MAC002896,Rising Prosperity,E
MAC005196,Rising Prosperity,E
MAC005198,Rising Prosperity,E
MAC002888,Rising Prosperity,E
MAC005199,Rising Prosperity,E
MAC005202,Rising Prosperity,E
MAC002880,Rising Prosperity,E
MAC005203,Rising Prosperity,E
MAC002876,Rising Prosperity,E
MAC005209,Rising Prosperity,E
MAC002865,Rising Prosperity,E
MAC005214,Rising Prosperity,E
MAC002860,Rising Prosperity,E
MAC000295,Rising Prosperity,E
MAC002858,Rising Prosperity,E
MAC005215,Rising Prosperity,E
MAC005217,Rising Prosperity,E
MAC005218,Rising Prosperity,E
MAC002853,Rising Prosperity,E
MAC005221,Rising Prosperity,E
MAC002772,Rising Prosperity,E
MAC005033,Rising Prosperity,E
MAC005030,Rising Prosperity,E
MAC003290,Rising Prosperity,E
MAC004864,Rising Prosperity,E
MAC004869,Rising Prosperity,E
MAC004871,Rising Prosperity,E
MAC004876,Rising Prosperity,E
MAC004877,Rising Prosperity,E
MAC000263,Rising Prosperity,E
MAC003273,Rising Prosperity,E
MAC004879,Rising Prosperity,E
MAC004881,Rising Prosperity,E
MAC004884,Rising Prosperity,E
MAC004885,Rising Prosperity,E
MAC004886,Rising Prosperity,E
MAC000264,Rising Prosperity,E
MAC004891,Rising Prosperity,E
MAC004895,Rising Prosperity,E
MAC004899,Rising Prosperity,E
MAC000126,Rising Prosperity,E
MAC004904,Rising Prosperity,E
MAC004906,Rising Prosperity,E
MAC004907,Rising Prosperity,E
MAC004908,Rising Prosperity,E
MAC004909,Rising Prosperity,E
MAC004913,Rising Prosperity,E
MAC004914,Rising Prosperity,E
MAC000270,Rising Prosperity,E
MAC004918,Rising Prosperity,E
MAC004919,Rising Prosperity,E
MAC004923,Rising Prosperity,E
MAC004863,Rising Prosperity,E
MAC000273,Rising Prosperity,E
MAC004858,Rising Prosperity,E
MAC004856,Rising Prosperity,E
MAC004756,Rising Prosperity,E
MAC004758,Rising Prosperity,E
MAC003378,Rising Prosperity,E
MAC004759,Rising Prosperity,E
MAC004769,Rising Prosperity,E
MAC004774,Rising Prosperity,E
MAC004775,Rising Prosperity,E
MAC004778,Rising Prosperity,E
MAC003362,Rising Prosperity,E
MAC004779,Rising Prosperity,E
MAC000242,Rising Prosperity,E
MAC004784,Rising Prosperity,E
MAC004797,Rising Prosperity,E
MAC004798,Rising Prosperity,E
MAC004802,Rising Prosperity,E
MAC004803,Rising Prosperity,E
MAC004806,Rising Prosperity,E
MAC004813,Rising Prosperity,E
MAC004815,Rising Prosperity,E
MAC004819,Rising Prosperity,E
MAC004826,Rising Prosperity,E
MAC004833,Rising Prosperity,E
MAC004836,Rising Prosperity,E
MAC003312,Rising Prosperity,E
MAC004846,Rising Prosperity,E
MAC000253,Rising Prosperity,E
MAC004849,Rising Prosperity,E
MAC004852,Rising Prosperity,E
MAC004854,Rising Prosperity,E
MAC004857,Rising Prosperity,E
MAC005032,Rising Prosperity,E
MAC004930,Rising Prosperity,E
MAC004936,Rising Prosperity,E
MAC004995,Rising Prosperity,E
MAC004996,Rising Prosperity,E
MAC004998,Rising Prosperity,E
MAC003141,Rising Prosperity,E
MAC004999,Rising Prosperity,E
MAC005001,Rising Prosperity,E
MAC005005,Rising Prosperity,E
MAC005007,Rising Prosperity,E
MAC005008,Rising Prosperity,E
MAC003130,Rising Prosperity,E
MAC005009,Rising Prosperity,E
MAC005014,Rising Prosperity,E
MAC003122,Rising Prosperity,E
MAC005018,Rising Prosperity,E
MAC005020,Rising Prosperity,E
MAC003115,Rising Prosperity,E
MAC003114,Rising Prosperity,E
MAC003113,Rising Prosperity,E
MAC005021,Rising Prosperity,E
MAC000282,Rising Prosperity,E
MAC005025,Rising Prosperity,E
MAC005026,Rising Prosperity,E
MAC003106,Rising Prosperity,E
MAC003105,Rising Prosperity,E
MAC005027,Rising Prosperity,E
MAC003103,Rising Prosperity,E
MAC003098,Rising Prosperity,E
MAC000120,Rising Prosperity,E
MAC005029,Rising Prosperity,E
MAC003147,Rising Prosperity,E
MAC004933,Rising Prosperity,E
MAC003148,Rising Prosperity,E
MAC003150,Rising Prosperity,E
MAC000274,Rising Prosperity,E
MAC004938,Rising Prosperity,E
MAC004939,Rising Prosperity,E
MAC004940,Rising Prosperity,E
MAC004942,Rising Prosperity,E
MAC004950,Rising Prosperity,E
MAC000275,Rising Prosperity,E
MAC004954,Rising Prosperity,E
MAC004958,Rising Prosperity,E
MAC004961,Rising Prosperity,E
MAC004963,Rising Prosperity,E
MAC004964,Rising Prosperity,E
MAC004966,Rising Prosperity,E
MAC004971,Rising Prosperity,E
MAC004972,Rising Prosperity,E
MAC004973,Rising Prosperity,E
MAC004974,Rising Prosperity,E
MAC004981,Rising Prosperity,E
MAC004982,Rising Prosperity,E
MAC004984,Rising Prosperity,E
MAC000280,Rising Prosperity,E
MAC004986,Rising Prosperity,E
MAC000122,Rising Prosperity,E
MAC004991,Rising Prosperity,E
MAC003160,Rising Prosperity,E
MAC003159,Rising Prosperity,E
MAC003158,Rising Prosperity,E
MAC004992,Rising Prosperity,E
MAC003153,Rising Prosperity,E
MAC004993,Rising Prosperity,E
MAC001943,Rising Prosperity,E
MAC004068,Rising Prosperity,E
MAC004880,Rising Prosperity,E
MAC002534,Rising Prosperity,E
MAC001387,Rising Prosperity,E
MAC002536,Rising Prosperity,E
MAC001384,Rising Prosperity,E
MAC000729,Rising Prosperity,E
MAC000072,Rising Prosperity,E
MAC000730,Rising Prosperity,E
MAC004731,Rising Prosperity,E
MAC002560,Rising Prosperity,E
MAC002568,Rising Prosperity,E
MAC000732,Rising Prosperity,E
MAC001378,Rising Prosperity,E
MAC000733,Rising Prosperity,E
MAC001376,Rising Prosperity,E
MAC004728,Rising Prosperity,E
MAC001374,Rising Prosperity,E
MAC002578,Rising Prosperity,E
MAC000361,Rising Prosperity,E
MAC004720,Rising Prosperity,E
MAC002533,Rising Prosperity,E
MAC004733,Rising Prosperity,E
MAC004746,Rising Prosperity,E
MAC002508,Rising Prosperity,E
MAC001430,Rising Prosperity,E
MAC002432,Rising Prosperity,E
MAC000700,Rising Prosperity,E
MAC000701,Rising Prosperity,E
MAC001424,Rising Prosperity,E
MAC002444,Rising Prosperity,E
MAC000018,Rising Prosperity,E
MAC000706,Rising Prosperity,E
MAC004770,Rising Prosperity,E
MAC001367,Rising Prosperity,E
MAC002446,Rising Prosperity,E
MAC001412,Rising Prosperity,E
MAC001411,Rising Prosperity,E
MAC002470,Rising Prosperity,E
MAC001404,Rising Prosperity,E
MAC004767,Rising Prosperity,E
MAC000359,Rising Prosperity,E
MAC004765,Rising Prosperity,E
MAC004757,Rising Prosperity,E
MAC004755,Rising Prosperity,E
MAC001416,Rising Prosperity,E
MAC004716,Rising Prosperity,E
MAC000742,Rising Prosperity,E
MAC001363,Rising Prosperity,E
MAC002677,Rising Prosperity,E
MAC002679,Rising Prosperity,E
MAC001329,Rising Prosperity,E
MAC001328,Rising Prosperity,E
MAC004668,Rising Prosperity,E
MAC001325,Rising Prosperity,E
MAC002686,Rising Prosperity,E
MAC002690,Rising Prosperity,E
MAC001321,Rising Prosperity,E
MAC004670,Rising Prosperity,E
MAC004661,Rising Prosperity,E
MAC000762,Rising Prosperity,E
MAC001315,Rising Prosperity,E
MAC002695,Rising Prosperity,E
MAC002712,Rising Prosperity,E
MAC001311,Rising Prosperity,E
MAC000764,Rising Prosperity,E
MAC002713,Rising Prosperity,E
MAC000765,Rising Prosperity,E
MAC000767,Rising Prosperity,E
MAC001320,Rising Prosperity,E
MAC001433,Rising Prosperity,E
MAC000756,Rising Prosperity,E
MAC001333,Rising Prosperity,E
MAC001361,Rising Prosperity,E
MAC001358,Rising Prosperity,E
MAC000745,Rising Prosperity,E
MAC002593,Rising Prosperity,E
MAC004697,Rising Prosperity,E
MAC002596,Rising Prosperity,E
MAC000747,Rising Prosperity,E
MAC001353,Rising Prosperity,E
MAC001350,Rising Prosperity,E
MAC001332,Rising Prosperity,E
MAC000749,Rising Prosperity,E
MAC002609,Rising Prosperity,E
MAC002614,Rising Prosperity,E
MAC004687,Rising Prosperity,E
MAC001344,Rising Prosperity,E
MAC002625,Rising Prosperity,E
MAC002633,Rising Prosperity,E
MAC001337,Rising Prosperity,E
MAC002675,Rising Prosperity,E
