ID,ACORN_Category
MAC003165,Financially Stretched
MAC004878,Financially Stretched
MAC002843,Financially Stretched
MAC002111,Financially Stretched
MAC000912,Financially Stretched
MAC002637,Financially Stretched
MAC000258,Financially Stretched
MAC004729,Financially Stretched
MAC004186,Financially Stretched
MAC001578,Financially Stretched
MAC004131,Financially Stretched
MAC001929,Financially Stretched
MAC004724,Financially Stretched
MAC000255,Financially Stretched
MAC000806,Financially Stretched
MAC001774,Financially Stretched
MAC002484,Financially Stretched
MAC005119,Financially Stretched
MAC002892,Financially Stretched
MAC000267,Financially Stretched
MAC003990,Financially Stretched
MAC001746,Financially Stretched
MAC000574,Financially Stretched
MAC004831,Financially Stretched
MAC004787,Financially Stretched
MAC000925,Financially Stretched
MAC002782,Financially Stretched
MAC001005,Financially Stretched
MAC004792,Financially Stretched
MAC000552,Financially Stretched
MAC000687,Financially Stretched
MAC002085,Financially Stretched
MAC005168,Financially Stretched
MAC001770,Financially Stretched
MAC001681,Financially Stretched
MAC000202,Financially Stretched
MAC001338,Financially Stretched
MAC001927,Financially Stretched
MAC001923,Financially Stretched
MAC000130,Financially Stretched
MAC005449,Financially Stretched
MAC000440,Financially Stretched
MAC001967,Financially Stretched
MAC001581,Financially Stretched
MAC000811,Financially Stretched
MAC004853,Financially Stretched
MAC002664,Financially Stretched
MAC001178,Financially Stretched
MAC000343,Financially Stretched
MAC002961,Financially Stretched
MAC000751,Financially Stretched
MAC004763,Financially Stretched
MAC001666,Financially Stretched
MAC002952,Financially Stretched
MAC004172,Financially Stretched
MAC004772,Financially Stretched
MAC001397,Financially Stretched
MAC000081,Financially Stretched
MAC000761,Financially Stretched
MAC004141,Financially Stretched
MAC002742,Financially Stretched
MAC000734,Financially Stretched
MAC000532,Financially Stretched
MAC005530,Financially Stretched
MAC003048,Financially Stretched
MAC003149,Financially Stretched
MAC004240,Financially Stretched
MAC000566,Financially Stretched
MAC005518,Financially Stretched
MAC000195,Financially Stretched
MAC005512,Financially Stretched
MAC003162,Financially Stretched
MAC001309,Financially Stretched
MAC004241,Financially Stretched
MAC000872,Financially Stretched
MAC000013,Financially Stretched
MAC002848,Financially Stretched
MAC001336,Financially Stretched
MAC000016,Financially Stretched
MAC000401,Financially Stretched
MAC000623,Financially Stretched
MAC000881,Financially Stretched
MAC005484,Financially Stretched
MAC001486,Financially Stretched
MAC005476,Financially Stretched
MAC001085,Financially Stretched
MAC002295,Financially Stretched
MAC001286,Financially Stretched
MAC002373,Financially Stretched
MAC004464,Financially Stretched
MAC003076,Financially Stretched
MAC002291,Financially Stretched
MAC002262,Financially Stretched
MAC003074,Financially Stretched
MAC003841,Financially Stretched
MAC004077,Financially Stretched
MAC002316,Financially Stretched
MAC004250,Financially Stretched
MAC000867,Financially Stretched
MAC003144,Financially Stretched
MAC000281,Financially Stretched
MAC000842,Financially Stretched
MAC001104,Financially Stretched
MAC000660,Financially Stretched
MAC001868,Financially Stretched
MAC004546,Financially Stretched
MAC004508,Financially Stretched
MAC002368,Financially Stretched
MAC000664,Financially Stretched
MAC002371,Financially Stretched
MAC001467,Financially Stretched
MAC005016,Financially Stretched
MAC000055,Financially Stretched
MAC004603,Financially Stretched
MAC002232,Financially Stretched
MAC001415,Financially Stretched
MAC002412,Financially Stretched
MAC001225,Financially Stretched
MAC001054,Financially Stretched
MAC001505,Financially Stretched
MAC000230,Financially Stretched
MAC000621,Financially Stretched
MAC000123,Financially Stretched
MAC004719,Financially Stretched
MAC001888,Financially Stretched
MAC000852,Financially Stretched
MAC001799,Financially Stretched
MAC004692,Financially Stretched
MAC003764,Financially Stretched
MAC000019,Financially Stretched
MAC004696,Financially Stretched
MAC000832,Financially Stretched
MAC002996,Financially Stretched
MAC000827,Financially Stretched
MAC000290,Financially Stretched
MAC000858,Financially Stretched
MAC005549,Financially Stretched
MAC002524,Financially Stretched
MAC001065,Financially Stretched
MAC000601,Financially Stretched
MAC004631,Financially Stretched
MAC002440,Financially Stretched
MAC000720,Financially Stretched
MAC001126,Financially Stretched
MAC001493,Financially Stretched
MAC003861,Financially Stretched
MAC000924,Financially Stretched
MAC002861,Financially Stretched
MAC002467,Financially Stretched
MAC001986,Financially Stretched
MAC003015,Financially Stretched
MAC001068,Financially Stretched
MAC000537,Financially Stretched
MAC001063,Financially Stretched
MAC002194,Financially Stretched
MAC000582,Financially Stretched
MAC001061,Financially Stretched
MAC000898,Financially Stretched
MAC000515,Financially Stretched
MAC000953,Financially Stretched
MAC002013,Financially Stretched
MAC005193,Financially Stretched
MAC000801,Financially Stretched
MAC002041,Financially Stretched
MAC000068,Financially Stretched
MAC003079,Financially Stretched
MAC002346,Financially Stretched
MAC002038,Financially Stretched
MAC001057,Financially Stretched
MAC000865,Financially Stretched
MAC003019,Financially Stretched
MAC003049,Financially Stretched
MAC001520,Financially Stretched
MAC001511,Financially Stretched
MAC002490,Financially Stretched
MAC000373,Financially Stretched
MAC002079,Financially Stretched
MAC003008,Financially Stretched
MAC000893,Financially Stretched
MAC001567,Financially Stretched
MAC001981,Financially Stretched
MAC002900,Financially Stretched
MAC004234,Financially Stretched
MAC005144,Financially Stretched
MAC001423,Financially Stretched
MAC001588,Financially Stretched
MAC001945,Financially Stretched
MAC005079,Financially Stretched
MAC001474,Financially Stretched
MAC000117,Financially Stretched
MAC001464,Financially Stretched
MAC004083,Financially Stretched
MAC001939,Financially Stretched
MAC005058,Financially Stretched
MAC005101,Financially Stretched
MAC001608,Financially Stretched
MAC000354,Financially Stretched
MAC001942,Financially Stretched
MAC002386,Financially Stretched
MAC005513,Financially Stretched
MAC003476,Financially Stretched
MAC003505,Financially Stretched
MAC001417,Financially Stretched
MAC003525,Financially Stretched
MAC005486,Financially Stretched
MAC003539,Financially Stretched
MAC005478,Financially Stretched
MAC002212,Financially Stretched
MAC001159,Financially Stretched
MAC002414,Financially Stretched
MAC000101,Financially Stretched
MAC003541,Financially Stretched
MAC002423,Financially Stretched
MAC002425,Financially Stretched
MAC002431,Financially Stretched
MAC005439,Financially Stretched
MAC005436,Financially Stretched
MAC001440,Financially Stretched
MAC001827,Financially Stretched
MAC003649,Financially Stretched
MAC002192,Financially Stretched
MAC000590,Financially Stretched
MAC002177,Financially Stretched
MAC000310,Financially Stretched
MAC003555,Financially Stretched
MAC003472,Financially Stretched
MAC002377,Financially Stretched
MAC005548,Financially Stretched
MAC001882,Financially Stretched
MAC002845,Financially Stretched
MAC000395,Financially Stretched
MAC000303,Financially Stretched
MAC001127,Financially Stretched
MAC003315,Financially Stretched
MAC001872,Financially Stretched
MAC003338,Financially Stretched
MAC003347,Financially Stretched
MAC000187,Financially Stretched
MAC001864,Financially Stretched
MAC000146,Financially Stretched
MAC002337,Financially Stretched
MAC002342,Financially Stretched
MAC000106,Financially Stretched
MAC001114,Financially Stretched
MAC002350,Financially Stretched
MAC000065,Financially Stretched
MAC003396,Financially Stretched
MAC001113,Financially Stretched
MAC001112,Financially Stretched
MAC000014,Financially Stretched
MAC001845,Financially Stretched
MAC003265,Financially Stretched
MAC003429,Financially Stretched
MAC005561,Financially Stretched
MAC002367,Financially Stretched
MAC001909,Financially Stretched
MAC003669,Financially Stretched
MAC002553,Financially Stretched
MAC003675,Financially Stretched
MAC003848,Financially Stretched
MAC001006,Financially Stretched
MAC001742,Financially Stretched
MAC003862,Financially Stretched
MAC003890,Financially Stretched
MAC001183,Financially Stretched
MAC000115,Financially Stretched
MAC001187,Financially Stretched
MAC002668,Financially Stretched
MAC003911,Financially Stretched
MAC003919,Financially Stretched
MAC000739,Financially Stretched
MAC001341,Financially Stretched
MAC001677,Financially Stretched
MAC001823,Financially Stretched
MAC001668,Financially Stretched
MAC002806,Financially Stretched
MAC000979,Financially Stretched
MAC002823,Financially Stretched
MAC002101,Financially Stretched
MAC002097,Financially Stretched
MAC002850,Financially Stretched
MAC000959,Financially Stretched
MAC002857,Financially Stretched
MAC001373,Financially Stretched
MAC002866,Financially Stretched
MAC001925,Financially Stretched
MAC002706,Financially Stretched
MAC002877,Financially Stretched
MAC001658,Financially Stretched
MAC001324,Financially Stretched
MAC001307,Financially Stretched
MAC003178,Financially Stretched
MAC001512,Financially Stretched
MAC001536,Financially Stretched
MAC003175,Financially Stretched
MAC003703,Financially Stretched
MAC003705,Financially Stretched
MAC005371,Financially Stretched
MAC002722,Financially Stretched
MAC003706,Financially Stretched
MAC001797,Financially Stretched
MAC003728,Financially Stretched
MAC002701,Financially Stretched
MAC005357,Financially Stretched
MAC001586,Financially Stretched
MAC001174,Financially Stretched
MAC003738,Financially Stretched
MAC000038,Financially Stretched
MAC002643,Financially Stretched
MAC005338,Financially Stretched
MAC001597,Financially Stretched
MAC001761,Financially Stretched
MAC002151,Financially Stretched
MAC001323,Financially Stretched
MAC003783,Financially Stretched
MAC000680,Financially Stretched
MAC003277,Financially Stretched
MAC003816,Financially Stretched
MAC001010,Financially Stretched
MAC002398,Financially Stretched
MAC003576,Financially Stretched
MAC003300,Financially Stretched
MAC003838,Financially Stretched
MAC004626,Financially Stretched
MAC003491,Financially Stretched
MAC004248,Financially Stretched
MAC003765,Financially Stretched
MAC004847,Financially Stretched
MAC005102,Financially Stretched
MAC003481,Financially Stretched
MAC003310,Financially Stretched
MAC003311,Financially Stretched
MAC003763,Financially Stretched
MAC004841,Financially Stretched
MAC003972,Financially Stretched
MAC003316,Financially Stretched
MAC000792,Financially Stretched
MAC000790,Financially Stretched
MAC004224,Financially Stretched
MAC003640,Financially Stretched
MAC003459,Financially Stretched
MAC000559,Financially Stretched
MAC000712,Financially Stretched
MAC003297,Financially Stretched
MAC003674,Financially Stretched
MAC003291,Financially Stretched
MAC004113,Financially Stretched
MAC000436,Financially Stretched
MAC003510,Financially Stretched
MAC003508,Financially Stretched
MAC004589,Financially Stretched
MAC004261,Financially Stretched
MAC004821,Financially Stretched
MAC003253,Financially Stretched
MAC003254,Financially Stretched
MAC004259,Financially Stretched
MAC003325,Financially Stretched
MAC003258,Financially Stretched
MAC003263,Financially Stretched
MAC003267,Financially Stretched
MAC004125,Financially Stretched
MAC003270,Financially Stretched
MAC000705,Financially Stretched
MAC000127,Financially Stretched
MAC000256,Financially Stretched
MAC003836,Financially Stretched
MAC003496,Financially Stretched
MAC003289,Financially Stretched
MAC003504,Financially Stretched
MAC003326,Financially Stretched
MAC000390,Financially Stretched
MAC003752,Financially Stretched
MAC003894,Financially Stretched
MAC003660,Financially Stretched
MAC003902,Financially Stretched
MAC003374,Financially Stretched
MAC003757,Financially Stretched
MAC003424,Financially Stretched
MAC004761,Financially Stretched
MAC003418,Financially Stretched
MAC003416,Financially Stretched
MAC004160,Financially Stretched
MAC003891,Financially Stretched
MAC003380,Financially Stretched
MAC003411,Financially Stretched
MAC004721,Financially Stretched
MAC000490,Financially Stretched
MAC003909,Financially Stretched
MAC000750,Financially Stretched
MAC004177,Financially Stretched
MAC003918,Financially Stretched
MAC000484,Financially Stretched
MAC003922,Financially Stretched
MAC004169,Financially Stretched
MAC003415,Financially Stretched
MAC000694,Financially Stretched
MAC003644,Financially Stretched
MAC003435,Financially Stretched
MAC004433,Financially Stretched
MAC003641,Financially Stretched
MAC000779,Financially Stretched
MAC003455,Financially Stretched
MAC000724,Financially Stretched
MAC005432,Financially Stretched
MAC000731,Financially Stretched
MAC003443,Financially Stretched
MAC003345,Financially Stretched
MAC000466,Financially Stretched
MAC000592,Financially Stretched
MAC004640,Financially Stretched
MAC003346,Financially Stretched
MAC000245,Financially Stretched
MAC003350,Financially Stretched
MAC004793,Financially Stretched
MAC004722,Financially Stretched
MAC003880,Financially Stretched
MAC003667,Financially Stretched
MAC003351,Financially Stretched
MAC000763,Financially Stretched
MAC003369,Financially Stretched
MAC004207,Financially Stretched
MAC005498,Financially Stretched
MAC003688,Financially Stretched
MAC004576,Financially Stretched
MAC003164,Financially Stretched
MAC003574,Financially Stretched
MAC000608,Financially Stretched
MAC004042,Financially Stretched
MAC000607,Financially Stretched
MAC003172,Financially Stretched
MAC003569,Financially Stretched
MAC000573,Financially Stretched
MAC003565,Financially Stretched
MAC004036,Financially Stretched
MAC005529,Financially Stretched
MAC003181,Financially Stretched
MAC003785,Financially Stretched
MAC003189,Financially Stretched
MAC003191,Financially Stretched
MAC003192,Financially Stretched
MAC003629,Financially Stretched
MAC004316,Financially Stretched
MAC003564,Financially Stretched
MAC003197,Financially Stretched
MAC004532,Financially Stretched
MAC004295,Financially Stretched
MAC004033,Financially Stretched
MAC000548,Financially Stretched
MAC004994,Financially Stretched
MAC000644,Financially Stretched
MAC000568,Financially Stretched
MAC003598,Financially Stretched
MAC003090,Financially Stretched
MAC003773,Financially Stretched
MAC003593,Financially Stretched
MAC003604,Financially Stretched
MAC004490,Financially Stretched
MAC003109,Financially Stretched
MAC005023,Financially Stretched
MAC003127,Financially Stretched
MAC000199,Financially Stretched
MAC003609,Financially Stretched
MAC003770,Financially Stretched
MAC003612,Financially Stretched
MAC004306,Financially Stretched
MAC003726,Financially Stretched
MAC004505,Financially Stretched
MAC003727,Financially Stretched
MAC004507,Financially Stretched
MAC003577,Financially Stretched
MAC003089,Financially Stretched
MAC000629,Financially Stretched
MAC000121,Financially Stretched
MAC000658,Financially Stretched
MAC004947,Financially Stretched
MAC003193,Financially Stretched
MAC000829,Financially Stretched
MAC003224,Financially Stretched
MAC004497,Financially Stretched
MAC000670,Financially Stretched
MAC003698,Financially Stretched
MAC003526,Financially Stretched
MAC004566,Financially Stretched
MAC003233,Financially Stretched
MAC003533,Financially Stretched
MAC000009,Financially Stretched
MAC003692,Financially Stretched
MAC004273,Financially Stretched
MAC000134,Financially Stretched
MAC003821,Financially Stretched
MAC005157,Financially Stretched
MAC003520,Financially Stretched
MAC003242,Financially Stretched
MAC000428,Financially Stretched
MAC003535,Financially Stretched
MAC003398,Financially Stretched
MAC000662,Financially Stretched
MAC003793,Financially Stretched
MAC003537,Financially Stretched
MAC000659,Financially Stretched
MAC003623,Financially Stretched
MAC000493,Financially Stretched
MAC002385,Financially Stretched
MAC003185,Financially Stretched
MAC001955,Financially Stretched
MAC001783,Financially Stretched
MAC003786,Financially Stretched
MAC003563,Financially Stretched
MAC003590,Financially Stretched
MAC001046,Financially Stretched
MAC003605,Financially Stretched
MAC003608,Financially Stretched
MAC003620,Financially Stretched
MAC000111,Financially Stretched
MAC002178,Financially Stretched
MAC002223,Financially Stretched
MAC003517,Financially Stretched
MAC003402,Financially Stretched
MAC002396,Financially Stretched
MAC003523,Financially Stretched
MAC005501,Financially Stretched
MAC003468,Financially Stretched
MAC003401,Financially Stretched
MAC002362,Financially Stretched
MAC003518,Financially Stretched
MAC002833,Financially Stretched
MAC001874,Financially Stretched
MAC002288,Financially Stretched
MAC003887,Financially Stretched
MAC000667,Financially Stretched
MAC001892,Financially Stretched
MAC003560,Financially Stretched
MAC001059,Financially Stretched
MAC003458,Financially Stretched
MAC001095,Financially Stretched
MAC004524,Financially Stretched
MAC003448,Financially Stretched
MAC003497,Financially Stretched
MAC003624,Financially Stretched
MAC003498,Financially Stretched
MAC003550,Financially Stretched
MAC003545,Financially Stretched
MAC002195,Financially Stretched
MAC004795,Financially Stretched
MAC000142,Financially Stretched
MAC003575,Financially Stretched
MAC000674,Financially Stretched
MAC003622,Financially Stretched
MAC003618,Financially Stretched
MAC005472,Financially Stretched
MAC001804,Financially Stretched
MAC005475,Financially Stretched
MAC003543,Financially Stretched
MAC003471,Financially Stretched
MAC003399,Financially Stretched
MAC002926,Financially Stretched
MAC003500,Financially Stretched
MAC003360,Financially Stretched
MAC001947,Financially Stretched
MAC004776,Financially Stretched
MAC002991,Financially Stretched
MAC003143,Financially Stretched
MAC003280,Financially Stretched
MAC005303,Financially Stretched
MAC004365,Financially Stretched
MAC000477,Financially Stretched
MAC003829,Financially Stretched
MAC004043,Financially Stretched
MAC001611,Financially Stretched
MAC003226,Financially Stretched
MAC003961,Financially Stretched
MAC003030,Financially Stretched
MAC002021,Financially Stretched
MAC003869,Financially Stretched
MAC001619,Financially Stretched
MAC003749,Financially Stretched
MAC003251,Financially Stretched
MAC002760,Financially Stretched
MAC003179,Financially Stretched
MAC001355,Financially Stretched
MAC000923,Financially Stretched
MAC003199,Financially Stretched
MAC003194,Financially Stretched
MAC005434,Financially Stretched
MAC002768,Financially Stretched
MAC004372,Financially Stretched
MAC001339,Financially Stretched
MAC003139,Financially Stretched
MAC003673,Financially Stretched
MAC002272,Financially Stretched
MAC003303,Financially Stretched
MAC002000,Financially Stretched
MAC001388,Financially Stretched
MAC003769,Financially Stretched
MAC003104,Financially Stretched
MAC003107,Financially Stretched
MAC001392,Financially Stretched
MAC001456,Financially Stretched
MAC000911,Financially Stretched
MAC001604,Financially Stretched
MAC001550,Financially Stretched
MAC003386,Financially Stretched
MAC002913,Financially Stretched
MAC003129,Financially Stretched
MAC001732,Financially Stretched
MAC001192,Financially Stretched
MAC001472,Financially Stretched
MAC001476,Financially Stretched
MAC000114,Financially Stretched
MAC003377,Financially Stretched
MAC001185,Financially Stretched
MAC002985,Financially Stretched
MAC005312,Financially Stretched
MAC004865,Financially Stretched
MAC003227,Financially Stretched
MAC003467,Financially Stretched
MAC005540,Financially Stretched
MAC004493,Financially Stretched
MAC000483,Financially Stretched
MAC003232,Financially Stretched
MAC002903,Financially Stretched
MAC003513,Financially Stretched
MAC001593,Financially Stretched
MAC003249,Financially Stretched
MAC003243,Financially Stretched
MAC003824,Financially Stretched
MAC005511,Financially Stretched
MAC005166,Financially Stretched
MAC002975,Financially Stretched
MAC002216,Financially Stretched
MAC004103,Financially Stretched
MAC001285,Financially Stretched
MAC000818,Financially Stretched
MAC003628,Financially Stretched
MAC001034,Financially Stretched
MAC002488,Financially Stretched
MAC005510,Financially Stretched
MAC001555,Financially Stretched
MAC005544,Financially Stretched
MAC003203,Financially Stretched
MAC003798,Financially Stretched
MAC003781,Financially Stretched
MAC003167,Financially Stretched
MAC004309,Financially Stretched
MAC001205,Financially Stretched
MAC001119,Financially Stretched
MAC001485,Financially Stretched
MAC002242,Financially Stretched
MAC002076,Financially Stretched
MAC001484,Financially Stretched
MAC005054,Financially Stretched
MAC004359,Financially Stretched
MAC000860,Financially Stretched
MAC001244,Financially Stretched
MAC000410,Financially Stretched
MAC005046,Financially Stretched
MAC003112,Financially Stretched
MAC001932,Financially Stretched
MAC004057,Financially Stretched
MAC003086,Financially Stretched
MAC003704,Financially Stretched
MAC003217,Financially Stretched
MAC000107,Financially Stretched
MAC003026,Financially Stretched
MAC001551,Financially Stretched
MAC003215,Financially Stretched
MAC002369,Financially Stretched
MAC002147,Financially Stretched
MAC001409,Financially Stretched
MAC004286,Financially Stretched
MAC005125,Financially Stretched
MAC003209,Financially Stretched
MAC004952,Financially Stretched
MAC003549,Financially Stretched
MAC000100,Financially Stretched
MAC000011,Financially Stretched
MAC003205,Financially Stretched
MAC000046,Financially Stretched
MAC000067,Financially Stretched
MAC000913,Financially Stretched
MAC001524,Financially Stretched
MAC005096,Financially Stretched
MAC000433,Financially Stretched
MAC003177,Financially Stretched
MAC005085,Financially Stretched
MAC001607,Financially Stretched
MAC004265,Financially Stretched
MAC001340,Financially Stretched
MAC003437,Financially Stretched
MAC001816,Financially Stretched
MAC002739,Financially Stretched
MAC001675,Financially Stretched
MAC001480,Financially Stretched
MAC001671,Financially Stretched
MAC001212,Financially Stretched
MAC002954,Financially Stretched
MAC002758,Financially Stretched
MAC002766,Financially Stretched
MAC004662,Financially Stretched
MAC004407,Financially Stretched
MAC005409,Financially Stretched
MAC004810,Financially Stretched
MAC002778,Financially Stretched
MAC002039,Financially Stretched
MAC002785,Financially Stretched
MAC003939,Financially Stretched
MAC004200,Financially Stretched
MAC000581,Financially Stretched
MAC001796,Financially Stretched
MAC003923,Financially Stretched
MAC001026,Financially Stretched
MAC001326,Financially Stretched
MAC003651,Financially Stretched
MAC003397,Financially Stretched
MAC003913,Financially Stretched
MAC004164,Financially Stretched
MAC003647,Financially Stretched
MAC003384,Financially Stretched
MAC004717,Financially Stretched
MAC003927,Financially Stretched
MAC003381,Financially Stretched
MAC003412,Financially Stretched
MAC003413,Financially Stretched
MAC001017,Financially Stretched
MAC004414,Financially Stretched
MAC003420,Financially Stretched
MAC002703,Financially Stretched
MAC001683,Financially Stretched
MAC001435,Financially Stretched
MAC001982,Financially Stretched
MAC001643,Financially Stretched
MAC001727,Financially Stretched
MAC000938,Financially Stretched
MAC003837,Financially Stretched
MAC003492,Financially Stretched
MAC004256,Financially Stretched
MAC001993,Financially Stretched
MAC003850,Financially Stretched
MAC002031,Financially Stretched
MAC002871,Financially Stretched
MAC003282,Financially Stretched
MAC005461,Financially Stretched
MAC002415,Financially Stretched
MAC001273,Financially Stretched
MAC000707,Financially Stretched
MAC001380,Financially Stretched
MAC001364,Financially Stretched
MAC001866,Financially Stretched
MAC003544,Financially Stretched
MAC004630,Financially Stretched
MAC001621,Financially Stretched
MAC003835,Financially Stretched
MAC000930,Financially Stretched
MAC003479,Financially Stretched
MAC004128,Financially Stretched
MAC001977,Financially Stretched
MAC004842,Financially Stretched
MAC002459,Financially Stretched
MAC002816,Financially Stretched
MAC003466,Financially Stretched
MAC003588,Financially Stretched
MAC003671,Financially Stretched
MAC001627,Financially Stretched
MAC002450,Financially Stretched
MAC002456,Financially Stretched
MAC003976,Financially Stretched
MAC003756,Urban Adversity
MAC002105,Urban Adversity
MAC002103,Urban Adversity
MAC002208,Urban Adversity
MAC002269,Urban Adversity
MAC002059,Urban Adversity
MAC003631,Urban Adversity
MAC003654,Urban Adversity
MAC003691,Urban Adversity
MAC002910,Urban Adversity
MAC003694,Urban Adversity
MAC005124,Urban Adversity
MAC001167,Urban Adversity
MAC003744,Urban Adversity
MAC004329,Urban Adversity
MAC003742,Urban Adversity
MAC003636,Urban Adversity
MAC003268,Urban Adversity
MAC000604,Urban Adversity
MAC003730,Urban Adversity
MAC000976,Urban Adversity
MAC004376,Urban Adversity
MAC005148,Urban Adversity
MAC003632,Urban Adversity
MAC000587,Urban Adversity
MAC000171,Urban Adversity
MAC003772,Urban Adversity
MAC003296,Urban Adversity
MAC003301,Urban Adversity
MAC003988,Urban Adversity
MAC001639,Urban Adversity
MAC000786,Urban Adversity
MAC002770,Urban Adversity
MAC002734,Urban Adversity
MAC000474,Urban Adversity
MAC003373,Urban Adversity
MAC003929,Urban Adversity
MAC000757,Urban Adversity
MAC003376,Urban Adversity
MAC004479,Urban Adversity
MAC001762,Urban Adversity
MAC001775,Urban Adversity
MAC000491,Urban Adversity
MAC003433,Urban Adversity
MAC004021,Urban Adversity
MAC003883,Urban Adversity
MAC004873,Urban Adversity
MAC002893,Urban Adversity
MAC005049,Urban Adversity
MAC001468,Urban Adversity
MAC003136,Urban Adversity
MAC003062,Urban Adversity
MAC004085,Urban Adversity
MAC005089,Urban Adversity
MAC001530,Urban Adversity
MAC002167,Urban Adversity
MAC002463,Urban Adversity
MAC003207,Urban Adversity
MAC005140,Urban Adversity
MAC000427,Urban Adversity
MAC005153,Urban Adversity
MAC004017,Urban Adversity
MAC004011,Urban Adversity
MAC004076,Urban Adversity
MAC000929,Urban Adversity
MAC002870,Urban Adversity
MAC002547,Urban Adversity
MAC004165,Urban Adversity
MAC000514,Urban Adversity
MAC003379,Urban Adversity
MAC000363,Urban Adversity
MAC002299,Urban Adversity
MAC002387,Urban Adversity
MAC005520,Urban Adversity
MAC001887,Urban Adversity
MAC000213,Urban Adversity
MAC003516,Urban Adversity
MAC001834,Urban Adversity
MAC001133,Urban Adversity
MAC003578,Urban Adversity
MAC003797,Urban Adversity
MAC003779,Urban Adversity
MAC003390,Urban Adversity
MAC000656,Urban Adversity
MAC002339,Urban Adversity
MAC003542,Urban Adversity
MAC005483,Urban Adversity
MAC000626,Urban Adversity
MAC002410,Urban Adversity
MAC000528,Urban Adversity
MAC004243,Urban Adversity
MAC003321,Urban Adversity
MAC002406,Urban Adversity
MAC001937,Urban Adversity
MAC001930,Urban Adversity
MAC001291,Urban Adversity
MAC002462,Urban Adversity
MAC002516,Urban Adversity
MAC003484,Urban Adversity
MAC000266,Urban Adversity
MAC001850,Urban Adversity
MAC002453,Urban Adversity
MAC003462,Urban Adversity
MAC002418,Urban Adversity
MAC000350,Urban Adversity
MAC000003,Urban Adversity
MAC004047,Urban Adversity
MAC004027,Urban Adversity
MAC002043,Urban Adversity
MAC002452,Urban Adversity
MAC004086,Urban Adversity
MAC002457,Urban Adversity
MAC002992,Urban Adversity
MAC001267,Urban Adversity
MAC001165,Urban Adversity
MAC004199,Urban Adversity
MAC003886,Urban Adversity
MAC004190,Urban Adversity
MAC000337,Urban Adversity
MAC000481,Urban Adversity
MAC002673,Urban Adversity
MAC000999,Urban Adversity
MAC002634,Urban Adversity
MAC001349,Urban Adversity
MAC003948,Urban Adversity
MAC001883,Urban Adversity
MAC001362,Urban Adversity
MAC001379,Urban Adversity
MAC005473,Urban Adversity
MAC001254,Urban Adversity
MAC003995,Urban Adversity
MAC000937,Urban Adversity
MAC001385,Urban Adversity
MAC000555,Urban Adversity
MAC002886,Urban Adversity
MAC000570,Urban Adversity
MAC003087,Urban Adversity
MAC004931,Urban Adversity
MAC005398,Urban Adversity
MAC002938,Urban Adversity
MAC002940,Urban Adversity
MAC000649,Urban Adversity
MAC005397,Urban Adversity
MAC000645,Urban Adversity
MAC000029,Urban Adversity
MAC002304,Urban Adversity
MAC000919,Urban Adversity
MAC002979,Urban Adversity
MAC002986,Urban Adversity
MAC005388,Urban Adversity
MAC005128,Urban Adversity
MAC002429,Urban Adversity
MAC005386,Urban Adversity
MAC005385,Urban Adversity
MAC000383,Urban Adversity
MAC003616,Urban Adversity
MAC004804,Urban Adversity
MAC002356,Urban Adversity
MAC004100,Urban Adversity
MAC002933,Urban Adversity
MAC005560,Urban Adversity
MAC004001,Urban Adversity
MAC001072,Urban Adversity
MAC004008,Urban Adversity
MAC002830,Urban Adversity
MAC002863,Urban Adversity
MAC005422,Urban Adversity
MAC004559,Urban Adversity
MAC002902,Urban Adversity
MAC001058,Urban Adversity
MAC004951,Urban Adversity
MAC004896,Urban Adversity
MAC005525,Urban Adversity
MAC003246,Urban Adversity
MAC005546,Urban Adversity
MAC005402,Urban Adversity
MAC001101,Urban Adversity
MAC004550,Urban Adversity
MAC004547,Urban Adversity
MAC004620,Urban Adversity
MAC002366,Urban Adversity
MAC002801,Urban Adversity
MAC005272,Urban Adversity
MAC002435,Urban Adversity
MAC000025,Urban Adversity
MAC002671,Urban Adversity
MAC005344,Urban Adversity
MAC002696,Urban Adversity
MAC005345,Urban Adversity
MAC005348,Urban Adversity
MAC005350,Urban Adversity
MAC002762,Urban Adversity
MAC003700,Urban Adversity
MAC005010,Urban Adversity
MAC000869,Urban Adversity
MAC001177,Urban Adversity
MAC005289,Urban Adversity
MAC005340,Urban Adversity
MAC000617,Urban Adversity
MAC000283,Urban Adversity
MAC000873,Urban Adversity
MAC005335,Urban Adversity
MAC005121,Urban Adversity
MAC004283,Urban Adversity
MAC005376,Urban Adversity
MAC000565,Urban Adversity
MAC000597,Urban Adversity
MAC005377,Urban Adversity
MAC002580,Urban Adversity
MAC002661,Urban Adversity
MAC002065,Urban Adversity
MAC005337,Urban Adversity
MAC002579,Urban Adversity
MAC002665,Urban Adversity
MAC000752,Urban Adversity
MAC000967,Urban Adversity
MAC005368,Urban Adversity
MAC001365,Urban Adversity
MAC000978,Urban Adversity
MAC005465,Urban Adversity
MAC003982,Urban Adversity
MAC001375,Urban Adversity
MAC000971,Urban Adversity
MAC000981,Urban Adversity
MAC000449,Urban Adversity
MAC002618,Urban Adversity
MAC000796,Urban Adversity
MAC001345,Urban Adversity
MAC001342,Urban Adversity
MAC000460,Urban Adversity
MAC000032,Urban Adversity
MAC000457,Urban Adversity
MAC001002,Urban Adversity
