ACORN_Category,DateOnly,EC_Sum,EC_Mean,EC_Count
Urban Adversity,2013-01-27,9677.650999400004,9.377568797868221,1032
Urban Adversity,2013-01-28,9021.328001300015,8.750075655965096,1031
Urban Adversity,2013-01-29,8563.602999400007,8.298064921899233,1032
Urban Adversity,2013-01-30,8351.317000400004,8.108074757669907,1030
Urban Adversity,2013-01-31,8374.517999100002,8.130599999126217,1030
Urban Adversity,2013-02-01,8408.414000199999,8.179391050778209,1028
Urban Adversity,2013-02-02,9076.544001599994,8.81217864233009,1030
Urban Adversity,2013-02-03,9652.033998999996,9.36181765179437,1031
Urban Adversity,2013-02-04,8577.917000700001,8.319997090882639,1031
Urban Adversity,2013-02-05,8642.3479991,8.40695330651751,1028
Urban Adversity,2013-02-06,8866.947996200008,8.608687374951463,1030
Urban Adversity,2013-02-07,8848.671999400005,8.599292516423716,1029
Urban Adversity,2013-02-08,8749.924999799992,8.495072815339798,1030
Urban Adversity,2013-02-09,9365.075999999992,9.101142857142849,1029
Urban Adversity,2013-02-10,9824.603002999987,9.547719147716217,1029
Urban Adversity,2013-02-11,9294.07400069999,9.023372816213582,1030
Urban Adversity,2013-02-12,9181.795000700002,8.931707199124515,1028
Urban Adversity,2013-02-13,9061.203999500001,8.814400777723737,1028
Urban Adversity,2013-02-14,8787.737000399997,8.548382296108946,1028
Urban Adversity,2013-02-15,8441.505000199995,8.219576436416743,1027
Urban Adversity,2013-02-16,8627.80399930001,8.392805446789893,1028
Urban Adversity,2013-02-17,9052.225000599994,8.805666342996103,1028
Urban Adversity,2013-02-18,8619.5190021,8.3765976696793,1029
Urban Adversity,2013-02-19,8474.682998899998,8.243855057295718,1028
Urban Adversity,2013-02-20,8959.44100620001,8.732398641520478,1026
Urban Adversity,2013-02-21,9045.594999199995,8.842223850635381,1023
Urban Adversity,2013-02-22,9210.597998199994,9.003517104789827,1023
Urban Adversity,2013-02-23,9624.068000899993,9.3985039071289,1024
Urban Adversity,2013-02-24,10101.6279982,9.864871091992187,1024
Urban Adversity,2013-02-25,9278.17999929999,9.069579666959912,1023
Urban Adversity,2013-02-26,9164.246999800002,8.975756121253674,1021
Urban Adversity,2013-02-27,8661.218000399997,8.474772994520544,1022
Urban Adversity,2013-02-28,8492.564999999995,8.309750489236785,1022
Urban Adversity,2013-03-01,8708.982996700004,8.521509781506854,1022
Urban Adversity,2013-03-02,9043.972000199994,8.857954946327125,1021
Urban Adversity,2013-03-03,9270.76200030001,9.071195695009795,1022
Urban Adversity,2013-03-04,8270.2359992,8.108074509019607,1020
Urban Adversity,2013-03-05,7868.482001499989,7.706642508814876,1021
Urban Adversity,2013-03-06,7935.917000299995,7.772690499804109,1021
Urban Adversity,2013-03-07,7982.621000299992,7.841474460019639,1018
Urban Adversity,2013-03-08,8076.514999600012,7.933708251080562,1018
Urban Adversity,2013-03-09,8538.283002600001,8.37908047360157,1019
Urban Adversity,2013-03-10,9364.167999000008,9.180556861764714,1020
Urban Adversity,2013-03-11,9203.725997200001,9.032115797055939,1019
Urban Adversity,2013-03-12,9114.916000199997,8.953748526719053,1018
Urban Adversity,2013-03-13,8739.709001300003,8.593617503736484,1017
Urban Adversity,2013-03-14,8551.88700059999,8.400674853241641,1018
Urban Adversity,2013-03-15,8393.502999400003,8.253198622812196,1017
Urban Adversity,2013-03-16,8799.36900250001,8.643780945481346,1018
Urban Adversity,2013-03-17,9137.904001399993,8.994000001377946,1016
Urban Adversity,2013-03-18,8503.773999099994,8.361626351130772,1017
Urban Adversity,2013-03-19,8222.962997100001,8.101441376453204,1015
Urban Adversity,2013-03-20,8388.2029986,8.256105313582676,1016
Urban Adversity,2013-03-21,8248.459997799991,8.11856298996062,1016
Urban Adversity,2013-03-22,8676.408000099987,8.548185221773387,1015
Urban Adversity,2013-03-23,9637.843999899997,9.495412807783248,1015
